genome_name	new_name	taxonomy
GCA_002331045.1	bacteria12170	Candidatus Saccharibacteria bacterium UBA2112
GCA_002331065.1	bacteria12171	Candidatus Microthrix sp. UBA2111
GCA_002331085.1	bacteria12172	Thalassolituus sp. UBA2109
GCA_002331105.1	bacteria12173	Thalassolituus sp. UBA2107
GCA_002331125.1	bacteria12174	Patescibacteria group bacterium UBA2106
GCA_002331145.1	bacteria12175	Patescibacteria group bacterium UBA2103
GCA_002331165.1	bacteria12176	Pseudoalteromonas sp. UBA2102
GCA_002331185.1	bacteria12177	Patescibacteria group bacterium UBA2100
GCA_002331205.1	bacteria12178	Streptococcus suis
GCA_002331225.1	bacteria12179	Sphingobacterium sp. UBA2096
GCA_002331235.1	bacteria12180	Methylocystaceae bacterium UBA2095
GCA_002331255.1	bacteria12181	Acidimicrobiaceae bacterium UBA2093
GCA_002331285.1	bacteria12182	Methylobacter sp. UBA2091
GCA_002331305.1	bacteria12183	Bifidobacterium longum
GCA_002331325.1	bacteria12184	Atopobium sp. UBA2085
GCA_002331335.1	bacteria12185	Nitrospira sp. UBA2082
GCA_002331365.1	bacteria12186	Leclercia adecarboxylata
GCA_002331385.1	bacteria12187	Comamonadaceae bacterium UBA2121
GCA_002331405.1	bacteria12188	Stenotrophomonas sp. UBA2118
GCA_002331415.1	bacteria12189	Pseudomonas stutzeri
GCA_002331425.1	bacteria12190	Flavobacteriales bacterium UBA2113
GCA_002331465.1	bacteria12191	Candidatus Microthrix sp. UBA2110
GCA_002331485.1	bacteria12192	Flavobacteriales bacterium UBA2104
GCA_002331495.1	bacteria12193	Patescibacteria group bacterium UBA2105
GCA_002331525.1	bacteria12194	Alteromonas australica
GCA_002331545.1	bacteria12195	Acinetobacter nosocomialis
GCA_002331565.1	bacteria12196	Gemmatimonas sp. UBA2094
GCA_002331575.1	bacteria12197	Atopobium sp. UBA2090
GCA_002331585.1	bacteria12198	Faecalibacterium sp. UBA2087
GCA_002331625.1	bacteria12199	Nitrospira sp. UBA2083
GCA_002331645.1	bacteria12200	Pseudomonas stutzeri
GCA_002331665.1	bacteria12201	Pseudomonas stutzeri
GCA_002331675.1	bacteria12202	Lysinibacillus sp. UBA2078
GCA_002331685.1	bacteria12203	Stenotrophomonas sp. UBA2123
GCA_002331725.1	bacteria12204	Comamonas sp. UBA2122
GCA_002331745.1	bacteria12205	Flavobacteriales bacterium UBA2108
GCA_002331755.1	bacteria12206	Massilia sp. UBA2117
GCA_002331785.1	bacteria12207	Alcanivorax sp. UBA2114
GCA_002331795.1	bacteria12208	Sphingobium yanoikuyae
GCA_002331825.1	bacteria12209	Planctomycetaceae bacterium UBA2092
GCA_002331845.1	bacteria12210	Ruminococcaceae bacterium UBA2089
GCA_002331865.1	bacteria12211	Bifidobacterium adolescentis
GCA_002331885.1	bacteria12212	Eubacterium sp. UBA2086
GCA_002331905.1	bacteria12213	Acinetobacter radioresistens
GCA_002331915.1	bacteria12214	Enterobacteriaceae bacterium UBA2077
GCA_002331945.1	bacteria12215	Alicycliphilus sp. UBA2076
GCA_002331955.1	bacteria12216	Sphingobacterium sp. UBA2074
GCA_002332465.1	bacteria12217	Psychrobacter sp. UBA2071
GCA_002332475.1	bacteria12218	Acinetobacter sp. UBA2069
GCA_002332505.1	bacteria12219	Flavobacteriales bacterium UBA2070
GCA_002332515.1	bacteria12220	Paenibacillus sp. UBA2072
GCA_002332525.1	bacteria12221	Pseudomonas stutzeri
GCA_002332565.1	bacteria12222	Lysinibacillus fusiformis
GCA_002332585.1	bacteria12223	Clostridium sp. UBA2060
GCA_002332595.1	bacteria12224	Stenotrophomonas maltophilia
GCA_002332605.1	bacteria12225	Acinetobacter baumannii
GCA_002332615.1	bacteria12226	Sphingobacteriaceae bacterium UBA2059
GCA_002332665.1	bacteria12227	Pantoea septica
GCA_002332675.1	bacteria12228	Leclercia adecarboxylata
GCA_002332705.1	bacteria12229	Acinetobacter nosocomialis
GCA_002332715.1	bacteria12230	Flavobacteriales bacterium UBA2040
GCA_002332745.1	bacteria12231	Porticoccaceae bacterium UBA2039
GCA_002332755.1	bacteria12232	Bacteroidales bacterium UBA2030
GCA_002332765.1	bacteria12233	Clostridiales bacterium UBA2028
GCA_002332795.1	bacteria12234	Anaerolineales bacterium UBA2029
GCA_002332825.1	bacteria12235	Cupriavidus sp. UBA2027
GCA_002332845.1	bacteria12236	Chthonomonas sp. UBA2025
GCA_002332855.1	bacteria12237	Klebsiella pneumoniae
GCA_002332885.1	bacteria12238	Acinetobacter ursingii
GCA_002332905.1	bacteria12239	Firmicutes bacterium UBA2058
GCA_002332925.1	bacteria12240	Pseudomonas stutzeri
GCA_002332935.1	bacteria12241	Clostridium sp. UBA2055
GCA_002332965.1	bacteria12242	Pseudomonas oryzihabitans
GCA_002332985.1	bacteria12243	Acinetobacter lwoffii
GCA_002333005.1	bacteria12244	Empedobacter sp. UBA2044
GCA_002333025.1	bacteria12245	Pantoea septica
GCA_002333045.1	bacteria12246	Alphaproteobacteria bacterium UBA2041
GCA_002333065.1	bacteria12247	Porticoccaceae bacterium UBA2036
GCA_002333085.1	bacteria12248	Flavobacteriales bacterium UBA2035
GCA_002333095.1	bacteria12249	Cellvibrionales bacterium UBA2034
GCA_002333125.1	bacteria12250	Moraxellaceae bacterium UBA2032
GCA_002333145.1	bacteria12251	Moraxellaceae bacterium UBA2031
GCA_002333165.1	bacteria12252	Enterobacteriaceae bacterium UBA2068
GCA_002333175.1	bacteria12253	Bacteroidetes bacterium UBA2024
GCA_002333205.1	bacteria12254	Pedobacter sp. UBA2067
GCA_002333215.1	bacteria12255	Enterococcus casseliflavus
GCA_002333245.1	bacteria12256	Acinetobacter sp. UBA2063
GCA_002333255.1	bacteria12257	Pseudomonas stutzeri
GCA_002333285.1	bacteria12258	Pseudomonas sp. UBA2047
GCA_002333295.1	bacteria12259	Acinetobacter nosocomialis
GCA_002333325.1	bacteria12260	Acinetobacter johnsonii
GCA_002333345.1	bacteria12261	Stenotrophomonas maltophilia
GCA_002333365.1	bacteria12262	Acinetobacter nosocomialis
GCA_002333375.1	bacteria12263	Loktanella sp. UBA2038
GCA_002333405.1	bacteria12264	Micrococcales bacterium UBA2037
GCA_002333425.1	bacteria12265	Leptospiraceae bacterium UBA2033
GCA_002333435.1	bacteria12266	Chloracidobacterium sp. UBA2026
GCA_002334625.1	bacteria12267	Enterococcus faecium 
GCA_002334685.1	bacteria12268	Desulfovibrio sp. G11 
GCA_002334885.1	bacteria12269	Verrucomicrobiaceae bacterium UBA2021
GCA_002334895.1	bacteria12270	Enterobacteriaceae bacterium UBA2004
GCA_002334905.1	bacteria12271	Proteobacteria bacterium UBA2008
GCA_002334915.1	bacteria12272	Porticoccaceae bacterium UBA2002
GCA_002334965.1	bacteria12273	Rhodospirillaceae bacterium UBA1999
GCA_002334975.1	bacteria12274	Flavobacteriaceae bacterium UBA1998
GCA_002334985.1	bacteria12275	Micavibrio sp. UBA2020
GCA_002335025.1	bacteria12276	Thiothrix sp. UBA2016
GCA_002335045.1	bacteria12277	Candidatus Ruthia sp. UBA2013
GCA_002335055.1	bacteria12278	Sulfurimonas sp. UBA2011
GCA_002335085.1	bacteria12279	Pseudomonadaceae bacterium UBA2007
GCA_002335105.1	bacteria12280	Pseudomonas stutzeri
GCA_002335115.1	bacteria12281	Oceanospirillaceae bacterium UBA2001
GCA_002335145.1	bacteria12282	Patescibacteria group bacterium UBA2023
GCA_002335165.1	bacteria12283	Flammeovirgaceae bacterium UBA2019
GCA_002335175.1	bacteria12284	Candidatus Saccharibacteria bacterium UBA2018
GCA_002335205.1	bacteria12285	Pseudomonadaceae bacterium UBA2015
GCA_002335225.1	bacteria12286	Erythrobacteraceae bacterium UBA2014
GCA_002335235.1	bacteria12287	Methylophaga sp. UBA2012
GCA_002335265.1	bacteria12288	Cupriavidus sp. UBA2010
GCA_002335285.1	bacteria12289	Thalassolituus sp. UBA2009
GCA_002335295.1	bacteria12290	Agrobacterium tumefaciens
GCA_002335325.1	bacteria12291	Stenotrophomonas maltophilia
GCA_002335345.1	bacteria12292	Flavobacteriaceae bacterium UBA2000
GCA_002335355.1	bacteria12293	Patescibacteria group bacterium UBA1449
GCA_002335385.1	bacteria12294	Candidatus Aminicenantes bacterium UBA2190
GCA_002335405.1	bacteria12295	Dehalococcoidia bacterium UBA2162
GCA_002335425.1	bacteria12296	Chthonomonas sp. UBA2017
GCA_002335495.1	bacteria12297	Candidatus Dojkabacteria bacterium UBA2022
GCA_002335685.1	bacteria12298	Mycobacterium sp. PYR15 
GCA_002335845.1	bacteria12299	Rickettsiales bacterium UBA1997
GCA_002335855.1	bacteria12300	Flammeovirgaceae bacterium UBA1990
GCA_002335865.1	bacteria12301	Saprospiraceae bacterium UBA1994
GCA_002335875.1	bacteria12302	Flavobacteriales bacterium UBA1996
GCA_002335925.1	bacteria12303	Alteromonadaceae bacterium UBA1980
GCA_002335945.1	bacteria12304	Porticoccaceae bacterium UBA1989
GCA_002335965.1	bacteria12305	Candidatus Microthrix sp. UBA1984
GCA_002335975.1	bacteria12306	Fusobacteriia bacterium UBA1975
GCA_002336005.1	bacteria12307	Alcanivorax sp. UBA1972
GCA_002336025.1	bacteria12308	Micavibrio sp. UBA1968
GCA_002336035.1	bacteria12309	Cellvibrionales bacterium UBA1963
GCA_002336065.1	bacteria12310	Alteromonas australica
GCA_002336085.1	bacteria12311	Flavobacteriales bacterium UBA1959
GCA_002336105.1	bacteria12312	Chthonomonas sp. UBA1950
GCA_002336115.1	bacteria12313	Chitinophagaceae bacterium UBA1953
GCA_002336125.1	bacteria12314	Flammeovirgaceae bacterium UBA1954
GCA_002336165.1	bacteria12315	Gammaproteobacteria bacterium UBA1992
GCA_002336185.1	bacteria12316	Flavobacteriales bacterium UBA1991
GCA_002336195.1	bacteria12317	Roseivirga sp. UBA1988
GCA_002336225.1	bacteria12318	Flavobacteriaceae bacterium UBA1987
GCA_002336245.1	bacteria12319	Flavobacteriales bacterium UBA1986
GCA_002336265.1	bacteria12320	Opitutae bacterium UBA1977
GCA_002336285.1	bacteria12321	Micavibrio sp. UBA1983
GCA_002336305.1	bacteria12322	Flavobacteriaceae bacterium UBA1978
GCA_002336325.1	bacteria12323	Roseivirga sp. UBA1976
GCA_002336345.1	bacteria12324	Alteromonadaceae bacterium UBA1974
GCA_002336355.1	bacteria12325	Pseudomonadaceae bacterium UBA1973
GCA_002336365.1	bacteria12326	Flavobacteriales bacterium UBA1970
GCA_002336405.1	bacteria12327	Rhodobacteraceae bacterium UBA1957
GCA_002336415.1	bacteria12328	Thalassolituus sp. UBA1965
GCA_002336445.1	bacteria12329	Akkermansiaceae bacterium UBA1955
GCA_002336465.1	bacteria12330	Pedobacter sp. UBA1951
GCA_002336475.1	bacteria12331	Flavobacteriales bacterium UBA1995
GCA_002336485.1	bacteria12332	Flavobacteriales bacterium UBA1993
GCA_002336525.1	bacteria12333	Actinobacteria bacterium UBA1985
GCA_002336535.1	bacteria12334	Akkermansiaceae bacterium UBA1982
GCA_002336545.1	bacteria12335	Opitutae bacterium UBA1981
GCA_002336585.1	bacteria12336	Balneolaceae bacterium UBA1971
GCA_002336595.1	bacteria12337	Gammaproteobacteria bacterium UBA1979
GCA_002336625.1	bacteria12338	Proteobacteria bacterium UBA1966
GCA_002336645.1	bacteria12339	Gammaproteobacteria bacterium UBA1961
GCA_002336655.1	bacteria12340	Flavobacteriales bacterium UBA1962
GCA_002336675.1	bacteria12341	Flavobacteriales bacterium UBA1958
GCA_002336705.1	bacteria12342	Phycisphaerales bacterium UBA1956
GCA_002336725.1	bacteria12343	Bacteroidetes bacterium UBA1952
GCA_002336735.1	bacteria12344	Candidatus Saccharibacteria bacterium UBA1949
GCA_002336765.1	bacteria12345	Novosphingobium sp. UBA1948
GCA_002336785.1	bacteria12346	Actinobacteria bacterium UBA1967
GCA_002336805.1	bacteria12347	Bacteroidetes bacterium UBA1941
GCA_002336815.1	bacteria12348	Chitinophagaceae bacterium UBA1946
GCA_002336845.1	bacteria12349	Rhodobacteraceae bacterium UBA1943
GCA_002336855.1	bacteria12350	Leucobacter sp. UBA1945
GCA_002336885.1	bacteria12351	Novosphingobium sp. UBA1939
GCA_002336895.1	bacteria12352	Verrucomicrobiaceae bacterium UBA1938
GCA_002336915.1	bacteria12353	Bacteroidetes bacterium UBA1947
GCA_002336935.1	bacteria12354	Candidatus Saccharibacteria bacterium UBA1944
GCA_002336965.1	bacteria12355	Hyphomonadaceae bacterium UBA1942
GCA_002336975.1	bacteria12356	Phyllobacteriaceae bacterium UBA1940
GCA_002336985.1	bacteria12357	Sphingomonadales bacterium UBA1936
GCA_002337005.1	bacteria12358	Flavobacteriales bacterium UBA1937
GCA_002337045.1	bacteria12359	Bacteroidetes bacterium UBA1935
GCA_002337055.1	bacteria12360	Betaproteobacteria bacterium UBA1934
GCA_002337085.1	bacteria12361	Hyphomonadaceae bacterium UBA1933
GCA_002337095.1	bacteria12362	Candidatus Saccharibacteria bacterium UBA1932
GCA_002337125.1	bacteria12363	Chitinophagaceae bacterium UBA1931
GCA_002337145.1	bacteria12364	Chitinophagaceae bacterium UBA1930
GCA_002337155.1	bacteria12365	Candidatus Saccharibacteria bacterium UBA1929
GCA_002337185.1	bacteria12366	Competibacteraceae bacterium UBA1928
GCA_002337205.1	bacteria12367	Flavobacteriaceae bacterium UBA1927
GCA_002337215.1	bacteria12368	Phycisphaerales bacterium UBA1926
GCA_002337235.1	bacteria12369	Alphaproteobacteria bacterium UBA1925
GCA_002337265.1	bacteria12370	Phycisphaerales bacterium UBA1924
GCA_002337285.1	bacteria12371	Hyphomonas sp. UBA1923
GCA_002337295.1	bacteria12372	Marinobacter sp. UBA1922
GCA_002337315.1	bacteria12373	Sphingobium xenophagum
GCA_002337335.1	bacteria12374	Pseudomonas stutzeri
GCA_002337365.1	bacteria12375	Rhizobiales bacterium UBA1917
GCA_002337375.1	bacteria12376	Methylophaga sp. UBA1918
GCA_002337385.1	bacteria12377	Erythrobacter sp. UBA1916
GCA_002337405.1	bacteria12378	Pusillimonas sp. UBA1915
GCA_002337445.1	bacteria12379	Hyphomonas sp. UBA1914
GCA_002337455.1	bacteria12380	Rhizobiales bacterium UBA1912
GCA_002337465.1	bacteria12381	Alcanivorax sp. UBA1913
GCA_002337505.1	bacteria12382	Alcanivorax sp. UBA1911
GCA_002337525.1	bacteria12383	Alphaproteobacteria bacterium UBA1908
GCA_002337535.1	bacteria12384	Rhizobiales bacterium UBA1909
GCA_002337545.1	bacteria12385	Phycisphaerales bacterium UBA1910
GCA_002337565.1	bacteria12386	Rhodopirellula sp. UBA1907
GCA_002337605.1	bacteria12387	Flavobacteriaceae bacterium UBA1903
GCA_002337615.1	bacteria12388	Alphaproteobacteria bacterium UBA1904
GCA_002337625.1	bacteria12389	Pusillimonas sp. UBA1905
GCA_002337635.1	bacteria12390	Rhodobiaceae bacterium UBA1906
GCA_002337685.1	bacteria12391	Gammaproteobacteria bacterium UBA1902
GCA_002337695.1	bacteria12392	Hyphomonas sp. UBA1899
GCA_002337725.1	bacteria12393	Alcanivorax jadensis
GCA_002337735.1	bacteria12394	Leclercia adecarboxylata
GCA_002337765.1	bacteria12395	Pseudomonas stutzeri
GCA_002337775.1	bacteria12396	Sphingobacterium sp. UBA1897
GCA_002337805.1	bacteria12397	Pantoea ananatis
GCA_002337815.1	bacteria12398	Pseudomonas stutzeri
GCA_002337845.1	bacteria12399	Pseudomonas stutzeri
GCA_002337855.1	bacteria12400	Pseudomonas stutzeri
GCA_002337885.1	bacteria12401	Pseudomonas stutzeri
GCA_002337895.1	bacteria12402	Acinetobacter ursingii
GCA_002337925.1	bacteria12403	Sporomusaceae bacterium UBA1887
GCA_002337935.1	bacteria12404	Enterococcaceae bacterium UBA1886
GCA_002337965.1	bacteria12405	Enterobacter hormaechei
GCA_002337985.1	bacteria12406	Comamonas terrigena
GCA_002338005.1	bacteria12407	Enhydrobacter sp. UBA1882
GCA_002338015.1	bacteria12408	Rhizobium sp. UBA1881
GCA_002338045.1	bacteria12409	Massilia sp. UBA1880
GCA_002338065.1	bacteria12410	Pseudomonas sp. UBA1879
GCA_002338085.1	bacteria12411	Micrococcus luteus
GCA_002338095.1	bacteria12412	Synergistaceae bacterium UBA1876
GCA_002338125.1	bacteria12413	Patescibacteria group bacterium UBA1875
GCA_002338145.1	bacteria12414	Deferribacteraceae bacterium UBA1873
GCA_002338165.1	bacteria12415	Enterococcus casseliflavus
GCA_002338175.1	bacteria12416	Acinetobacter nosocomialis
GCA_002338195.1	bacteria12417	Achromobacter denitrificans
GCA_002338225.1	bacteria12418	Leclercia adecarboxylata
GCA_002338245.1	bacteria12419	Stenotrophomonas maltophilia
GCA_002338255.1	bacteria12420	Ruminococcaceae bacterium UBA1865
GCA_002338285.1	bacteria12421	Pseudomonas stutzeri
GCA_002338305.1	bacteria12422	Pseudomonas stutzeri
GCA_002338325.1	bacteria12423	Chryseobacterium indologenes
GCA_002338335.1	bacteria12424	Bacteroidetes bacterium UBA1860
GCA_002338345.1	bacteria12425	Verrucomicrobia bacterium UBA1859
GCA_002338385.1	bacteria12426	Proteobacteria bacterium UBA1858
GCA_002338405.1	bacteria12427	Opitutae bacterium UBA1856
GCA_002338425.1	bacteria12428	Rhodobiaceae bacterium UBA1855
GCA_002338435.1	bacteria12429	Thalassolituus sp. UBA1857
GCA_002338445.1	bacteria12430	Cellvibrionales bacterium UBA1854
GCA_002338485.1	bacteria12431	Gammaproteobacteria bacterium UBA1853
GCA_002338505.1	bacteria12432	Bacteriovorax sp. UBA1852
GCA_002338515.1	bacteria12433	Glaciecola sp. UBA1851
GCA_002338525.1	bacteria12434	Micavibrio sp. UBA1850
GCA_002338565.1	bacteria12435	Hyphomonadaceae bacterium UBA1849
GCA_002338585.1	bacteria12436	Alteromonas sp. UBA1848
GCA_002338605.1	bacteria12437	Proteobacteria bacterium UBA1847
GCA_002338615.1	bacteria12438	Proteobacteria bacterium UBA1844
GCA_002338645.1	bacteria12439	Nitrosomonas sp. UBA1843
GCA_002338655.1	bacteria12440	Flammeovirgaceae bacterium UBA1842
GCA_002338685.1	bacteria12441	Micrococcus luteus
GCA_002338705.1	bacteria12442	Aequorivita sp. UBA1846
GCA_002338715.1	bacteria12443	Phycisphaerales bacterium UBA1845
GCA_002338725.1	bacteria12444	Staphylococcus saprophyticus
GCA_002338765.1	bacteria12445	Bacillus subtilis
GCA_002338785.1	bacteria12446	Kocuria sp. UBA1838
GCA_002338805.1	bacteria12447	Leclercia adecarboxylata
GCA_002338815.1	bacteria12448	Sphingobium yanoikuyae
GCA_002338845.1	bacteria12449	Pseudomonas aeruginosa
GCA_002338865.1	bacteria12450	Pseudomonas stutzeri
GCA_002338885.1	bacteria12451	Ruminococcus sp. UBA1828
GCA_002338895.1	bacteria12452	Lentisphaeria bacterium UBA1829
GCA_002338925.1	bacteria12453	Bacteroides dorei
GCA_002338945.1	bacteria12454	Alistipes sp. UBA1825
GCA_002338965.1	bacteria12455	Campylobacter jejuni
GCA_002338985.1	bacteria12456	Hafnia paralvei
GCA_002339005.1	bacteria12457	Aeromonas veronii
GCA_002339015.1	bacteria12458	Burkholderiales bacterium UBA1834
GCA_002339045.1	bacteria12459	Vibrio metoecus
GCA_002339065.1	bacteria12460	Collinsella sp. UBA1827
GCA_002339085.1	bacteria12461	Cellvibrionales bacterium UBA1969
GCA_002339095.1	bacteria12462	Alteromonas macleodii
GCA_002339125.1	bacteria12463	Alteromonadaceae bacterium UBA2620
GCA_002339135.1	bacteria12464	Flavobacteriales bacterium UBA2619
GCA_002339165.1	bacteria12465	Cellvibrionales bacterium UBA2618
GCA_002339175.1	bacteria12466	Brevibacterium casei
GCA_002339205.1	bacteria12467	Halieaceae bacterium UBA2614
GCA_002339225.1	bacteria12468	Sphingobacterium sp. UBA2610
GCA_002339245.1	bacteria12469	Klebsiella pneumoniae
GCA_002339265.1	bacteria12470	Massilia sp. UBA2604
GCA_002339275.1	bacteria12471	Enterobacteriaceae bacterium UBA2606
GCA_002339305.1	bacteria12472	Enterobacter cloacae
GCA_002339325.1	bacteria12473	Nitrospiraceae bacterium UBA2600
GCA_002339345.1	bacteria12474	Firmicutes bacterium UBA2598
GCA_002339355.1	bacteria12475	Actinobacteria bacterium UBA2594
GCA_002339385.1	bacteria12476	Gemmatimonadales bacterium UBA2589
GCA_002339405.1	bacteria12477	Hungatella sp. UBA2583
GCA_002339425.1	bacteria12478	Clostridium argentinense
GCA_002339435.1	bacteria12479	Acinetobacter sp. UBA2581
GCA_002339465.1	bacteria12480	Leclercia adecarboxylata
GCA_002339485.1	bacteria12481	Enterobacteriaceae bacterium UBA2575
GCA_002339505.1	bacteria12482	Corynebacterium sp. UBA2622
GCA_002339515.1	bacteria12483	Sphingobacterium sp. UBA2574
GCA_002339545.1	bacteria12484	Micavibrio sp. UBA2621
GCA_002339565.1	bacteria12485	Flavobacteriales bacterium UBA2617
GCA_002339585.1	bacteria12486	Kordiimonadaceae bacterium UBA2615
GCA_002339595.1	bacteria12487	Planctomycetaceae bacterium UBA2616
GCA_002339625.1	bacteria12488	Enterobacteriaceae bacterium UBA2613
GCA_002339645.1	bacteria12489	Leclercia adecarboxylata
GCA_002339665.1	bacteria12490	Clostridium sulfidigenes
GCA_002339675.1	bacteria12491	Pseudomonas stutzeri
GCA_002339695.1	bacteria12492	Thermus scotoductus
GCA_002339725.1	bacteria12493	Thiobacillus sp. UBA2597
GCA_002339745.1	bacteria12494	Firmicutes bacterium UBA2595
GCA_002339755.1	bacteria12495	Patescibacteria group bacterium UBA2591
GCA_002339775.1	bacteria12496	Thalassolituus sp. UBA2590
GCA_002339805.1	bacteria12497	Dehalococcoidia bacterium UBA2588
GCA_002339825.1	bacteria12498	Pantoea septica
GCA_002339845.1	bacteria12499	Pseudomonas stutzeri
GCA_002339865.1	bacteria12500	Exiguobacterium sp. UBA2577
GCA_002339875.1	bacteria12501	Pseudomonas stutzeri
GCA_002339905.1	bacteria12502	Agrobacterium tumefaciens
GCA_002339925.1	bacteria12503	Enterobacteriaceae bacterium UBA2571
GCA_002339945.1	bacteria12504	Lysinibacillus fusiformis
GCA_002339955.1	bacteria12505	Sphingobium yanoikuyae
GCA_002339985.1	bacteria12506	Acinetobacter pittii
GCA_002340005.1	bacteria12507	Pseudomonas stutzeri
GCA_002340015.1	bacteria12508	Enterobacteriaceae bacterium UBA2603
GCA_002340035.1	bacteria12509	Pseudomonas rhodesiae
GCA_002340065.1	bacteria12510	Caulobacter vibrioides
GCA_002340085.1	bacteria12511	Candidatus Omnitrophica bacterium UBA2593
GCA_002340095.1	bacteria12512	Betaproteobacteria bacterium UBA2592
GCA_002340105.1	bacteria12513	Candidatus Microthrix sp. UBA2587
GCA_002340145.1	bacteria12514	Stenotrophomonas maltophilia
GCA_002340165.1	bacteria12515	Chryseobacterium indologenes
GCA_002340175.1	bacteria12516	Psychrobacter sp. UBA2578
GCA_002340205.1	bacteria12517	Lysinibacillus sp. UBA2576
GCA_002340215.1	bacteria12518	Pseudomonas stutzeri
GCA_002340245.1	bacteria12519	Acinetobacter sp. UBA2567
GCA_002340255.1	bacteria12520	Cyanobacteria bacterium UBA2566
GCA_002340265.1	bacteria12521	Lentisphaeria bacterium UBA2565
GCA_002340305.1	bacteria12522	Desulfovibrio sp. UBA2564
GCA_002340325.1	bacteria12523	Glaciecola sp. UBA2563
GCA_002340345.1	bacteria12524	Alphaproteobacteria bacterium UBA2562
GCA_002340355.1	bacteria12525	Cytophagales bacterium UBA2561
GCA_002340385.1	bacteria12526	Firmicutes bacterium UBA2560
GCA_002340405.1	bacteria12527	Bacteroidales bacterium UBA2559
GCA_002340425.1	bacteria12528	Patescibacteria group bacterium UBA2558
GCA_002340435.1	bacteria12529	Firmicutes bacterium UBA2557
GCA_002340465.1	bacteria12530	Acinetobacter nosocomialis
GCA_002340485.1	bacteria12531	Enterobacter cloacae
GCA_002340505.1	bacteria12532	Leclercia adecarboxylata
GCA_002340515.1	bacteria12533	Rhodobacteraceae bacterium UBA2553
GCA_002340545.1	bacteria12534	Candidatus Ruthia sp. UBA2552
GCA_002340565.1	bacteria12535	Candidatus Ruthia sp. UBA2551
GCA_002340585.1	bacteria12536	Porticoccaceae bacterium UBA2550
GCA_002340595.1	bacteria12537	Gammaproteobacteria bacterium UBA2549
GCA_002340615.1	bacteria12538	Micrococcales bacterium UBA2548
GCA_002340645.1	bacteria12539	Proteobacteria bacterium UBA2545
GCA_002340665.1	bacteria12540	Micrococcales bacterium UBA2544
GCA_002340675.1	bacteria12541	Comamonadaceae bacterium UBA2543
GCA_002340685.1	bacteria12542	Thalassolituus sp. UBA2535
GCA_002340725.1	bacteria12543	Pseudomonadaceae bacterium UBA2533
GCA_002340745.1	bacteria12544	Flavobacteriaceae bacterium UBA2547
GCA_002340755.1	bacteria12545	Flavobacteriaceae bacterium UBA2542
GCA_002340765.1	bacteria12546	Flavobacteriaceae bacterium UBA2540
GCA_002340805.1	bacteria12547	Porticoccaceae bacterium UBA2538
GCA_002340825.1	bacteria12548	Cupriavidus sp. UBA2534
GCA_002340845.1	bacteria12549	Methylophilales bacterium UBA2537
GCA_002340855.1	bacteria12550	Alteromonas macleodii
GCA_002340885.1	bacteria12551	Acinetobacter sp. UBA2531
GCA_002340895.1	bacteria12552	Methylophilales bacterium UBA2546
GCA_002340925.1	bacteria12553	Actinobacteria bacterium UBA2541
GCA_002340935.1	bacteria12554	Gammaproteobacteria bacterium UBA2539
GCA_002340965.1	bacteria12555	Proteobacteria bacterium UBA2536
GCA_002340985.1	bacteria12556	Firmicutes bacterium UBA2530
GCA_002341005.1	bacteria12557	Leclercia adecarboxylata
GCA_002341025.1	bacteria12558	Empedobacter sp. UBA2528
GCA_002341045.1	bacteria12559	Thalassolituus sp. UBA2527
GCA_002341065.1	bacteria12560	Cupriavidus sp. UBA2526
GCA_002341085.1	bacteria12561	Sphingobium xenophagum
GCA_002341105.1	bacteria12562	Clostridium sporogenes
GCA_002341125.1	bacteria12563	Pantoea sp. UBA2523
GCA_002341135.1	bacteria12564	Opitutae bacterium UBA2520
GCA_002341165.1	bacteria12565	Shewanellaceae bacterium UBA2521
GCA_002341185.1	bacteria12566	Candidatus Microthrix sp. UBA2517
GCA_002341195.1	bacteria12567	Porticoccaceae bacterium UBA2518
GCA_002341225.1	bacteria12568	Alteromonas australica
GCA_002341245.1	bacteria12569	Hyphomonas sp. UBA2515
GCA_002341255.1	bacteria12570	Psychrobacter sp. UBA2514
GCA_002341285.1	bacteria12571	Methylophaga sp. UBA2513
GCA_002341305.1	bacteria12572	Alcanivorax sp. UBA2512
GCA_002341315.1	bacteria12573	Cellvibrionales bacterium UBA2511
GCA_002341345.1	bacteria12574	Erythrobacter sp. UBA2510
GCA_002341365.1	bacteria12575	Celeribacter baekdonensis
GCA_002341375.1	bacteria12576	Alcanivorax sp. UBA2509
GCA_002341405.1	bacteria12577	Phycisphaerales bacterium UBA2507
GCA_002341425.1	bacteria12578	Marinobacter sp. UBA2504
GCA_002341435.1	bacteria12579	Gimesia maris
GCA_002341445.1	bacteria12580	Pusillimonas sp. UBA2505
GCA_002341485.1	bacteria12581	Brevundimonas sp. UBA2503
GCA_002341505.1	bacteria12582	Methylophaga sp. UBA2502
GCA_002341515.1	bacteria12583	Thalassospira sp. UBA2501
GCA_002341545.1	bacteria12584	Balneolaceae bacterium UBA2500
GCA_002341565.1	bacteria12585	Pseudomonas stutzeri
GCA_002341575.1	bacteria12586	Marinobacter sp. UBA2498
GCA_002341585.1	bacteria12587	Brevundimonas sp. UBA2497
GCA_002341625.1	bacteria12588	Alteromonas mediterranea
GCA_002341635.1	bacteria12589	Methylophaga sp. UBA2496
